/home/rejk/Downloads/prj/dlproject-again/venv/lib/python3.11/site-packages/torch/nn/modules/transformer.py:282: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(f"enable_nested_tensor is True, but self.use_nested_tensor is False because {why_not_sparsity_fast_path}")
[(0,0,27)]: wandb not resumed
[(0,0,27)]: Epoch 1
[TRAIN(2,55,19)]: i: 1948, train_loss: 0.9476873874664307
[TRAIN(2,55,24)]: i: 1949, train_loss: 1.0532684326171875
[TRAIN(2,55,29)]: i: 1950, train_loss: 1.0152933597564697
[TRAIN(2,55,34)]: i: 1951, train_loss: 1.1010701656341553
[TRAIN(2,55,40)]: i: 1952, train_loss: 1.028775691986084
[TRAIN(2,55,45)]: i: 1953, train_loss: 1.1012229919433594
[TRAIN(2,55,50)]: i: 1954, train_loss: 0.9223173260688782
[TRAIN(2,55,55)]: i: 1955, train_loss: 1.0628490447998047
[TRAIN(2,56,0)]: i: 1956, train_loss: 1.070490837097168
[TRAIN(2,56,5)]: i: 1957, train_loss: 0.9824192523956299
[TRAIN(2,56,11)]: i: 1958, train_loss: 0.991712749004364
[TRAIN(2,56,16)]: i: 1959, train_loss: 0.9885249137878418
[TRAIN(2,56,21)]: i: 1960, train_loss: 1.065102219581604
[TRAIN(2,56,26)]: i: 1961, train_loss: 1.0012292861938477
[TRAIN(2,56,32)]: i: 1962, train_loss: 1.0122114419937134
[TRAIN(2,56,36)]: i: 1963, train_loss: 1.0661386251449585
[TRAIN(2,56,42)]: i: 1964, train_loss: 1.020837426185608
[TRAIN(2,56,47)]: i: 1965, train_loss: 1.0556929111480713
[TRAIN(2,56,53)]: i: 1966, train_loss: 1.0588915348052979
[TRAIN(2,56,58)]: i: 1967, train_loss: 1.0079933404922485
[TRAIN(2,57,4)]: i: 1968, train_loss: 1.068884253501892
[TRAIN(2,57,9)]: i: 1969, train_loss: 1.1274869441986084
[TRAIN(2,57,14)]: i: 1970, train_loss: 0.9879831075668335
[TRAIN(2,57,20)]: i: 1971, train_loss: 1.0013964176177979
[TRAIN(2,57,26)]: i: 1972, train_loss: 1.0190389156341553
[TRAIN(2,57,31)]: i: 1973, train_loss: 1.0376391410827637
[TRAIN(2,57,36)]: i: 1974, train_loss: 1.0648201704025269
[TRAIN(2,57,42)]: i: 1975, train_loss: 1.0261379480361938
[TRAIN(2,57,47)]: i: 1976, train_loss: 1.0399980545043945
[TRAIN(2,57,53)]: i: 1977, train_loss: 1.0235117673873901
[TRAIN(2,57,58)]: i: 1978, train_loss: 1.0711348056793213
[TRAIN(2,58,3)]: i: 1979, train_loss: 1.0006874799728394
[TRAIN(2,58,9)]: i: 1980, train_loss: 0.981968879699707
[TRAIN(2,58,14)]: i: 1981, train_loss: 1.0077131986618042
[TRAIN(2,58,20)]: i: 1982, train_loss: 1.038702130317688
[TRAIN(2,58,25)]: i: 1983, train_loss: 1.0620434284210205
[TRAIN(2,58,30)]: i: 1984, train_loss: 1.012077808380127
[TRAIN(2,58,35)]: i: 1985, train_loss: 1.0898058414459229
[TRAIN(2,58,41)]: i: 1986, train_loss: 1.0475505590438843
[TRAIN(2,58,46)]: i: 1987, train_loss: 1.0443192720413208
[TRAIN(2,58,52)]: i: 1988, train_loss: 1.0623726844787598
[TRAIN(2,58,57)]: i: 1989, train_loss: 1.1196554899215698
[TRAIN(2,59,2)]: i: 1990, train_loss: 1.0347596406936646
[TRAIN(2,59,8)]: i: 1991, train_loss: 0.9881170392036438
[TRAIN(2,59,13)]: i: 1992, train_loss: 1.0381057262420654
[TRAIN(2,59,19)]: i: 1993, train_loss: 1.101202368736267
[TRAIN(2,59,24)]: i: 1994, train_loss: 1.0658334493637085
[TRAIN(2,59,30)]: i: 1995, train_loss: 0.9532332420349121
[TRAIN(2,59,36)]: i: 1996, train_loss: 1.0432490110397339
[TRAIN(2,59,42)]: i: 1997, train_loss: 1.0015722513198853
[TRAIN(2,59,47)]: i: 1998, train_loss: 1.0229058265686035
